STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/12/2022,104,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/13/2022,104,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/14/2022,102,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/15/2022,102,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/16/2022,98,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/17/2022,98,",,S",82,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/18/2022,98,",,S",79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/19/2022,99,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/20/2022,99,",,S",72,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/21/2022,96,",,S",74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/22/2022,95,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/23/2022,94,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/24/2022,99,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/25/2022,99,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/26/2022,98,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/27/2022,98,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/28/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/29/2022,99,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,6/30/2022,99,",,S",79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/1/2022,98,",,S",77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/2/2022,98,",,S",79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/3/2022,98,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/4/2022,94,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/5/2022,94,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/6/2022,92,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/7/2022,92,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/8/2022,92,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/9/2022,,,80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/10/2022,,,79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/11/2022,,,,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/12/2022,97,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/13/2022,97,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/14/2022,,,78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/15/2022,97,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/16/2022,96,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/17/2022,97,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/18/2022,92,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/19/2022,,,78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/20/2022,96,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/21/2022,98,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/22/2022,98,",,S",74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/23/2022,96,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/24/2022,96,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/25/2022,95,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/26/2022,95,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/27/2022,92,",,S",77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/28/2022,93,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/29/2022,95,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/30/2022,95,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,7/31/2022,95,",,S",79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/1/2022,98,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/2/2022,98,",,S",79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/3/2022,92,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/4/2022,88,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/5/2022,91,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/6/2022,92,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/7/2022,92,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/8/2022,98,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/9/2022,98,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/10/2022,,,81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/11/2022,100,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/12/2022,100,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/13/2022,99,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/14/2022,99,",,S",82,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/15/2022,98,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/16/2022,98,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/17/2022,97,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/18/2022,97,",,S",71,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/19/2022,97,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/20/2022,,,81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/21/2022,,,,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/22/2022,98,",,S",72,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/23/2022,97,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/24/2022,97,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/25/2022,95,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/26/2022,95,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/27/2022,94,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/28/2022,,,73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/29/2022,93,",,S",77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/30/2022,92,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,8/31/2022,92,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/1/2022,84,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/2/2022,91,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/3/2022,92,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/4/2022,95,",,S",79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/5/2022,95,",,S",77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/6/2022,95,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/7/2022,95,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/8/2022,92,",,S",77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/9/2022,93,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/10/2022,93,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/11/2022,,,80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/12/2022,,,77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/13/2022,,,79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/14/2022,96,",,S",79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/15/2022,94,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/16/2022,98,",,S",80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/17/2022,98,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/18/2022,98,",,S",77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/19/2022,97,",,S",79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/20/2022,93,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/21/2022,,,78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/22/2022,,,80,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/23/2022,99,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/24/2022,99,",,S",81,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/25/2022,98,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/26/2022,97,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/27/2022,96,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/28/2022,94,",,S",79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/29/2022,,,77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,9/30/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/1/2022,,,74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/2/2022,,,78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/3/2022,,,79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/4/2022,,,79,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/5/2022,94,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/6/2022,,,73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/7/2022,,,,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/8/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/9/2022,90,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/10/2022,90,",,S",77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/11/2022,,,,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/12/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/13/2022,92,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/14/2022,91,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/15/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/16/2022,,,77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/17/2022,,,,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/18/2022,,,77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/19/2022,93,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/20/2022,92,",,S",70,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/21/2022,,,73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/22/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/23/2022,,,,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/24/2022,93,",,S",70,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/25/2022,,,68,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/26/2022,96,",,S",72,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/27/2022,92,",,S",73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/28/2022,,,74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/29/2022,90,",,S",77,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/30/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,10/31/2022,89,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/1/2022,81,",,S",73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/2/2022,,,73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/3/2022,,,,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/4/2022,,,73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/5/2022,,,75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/6/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/7/2022,88,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/8/2022,86,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/9/2022,,,75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/10/2022,88,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/11/2022,88,",,S",72,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/12/2022,,,75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/13/2022,84,",,S",74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/14/2022,,,73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/15/2022,,,74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/16/2022,86,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/17/2022,,,69,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/18/2022,86,",,S",69,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/19/2022,,,71,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/20/2022,86,",,S",69,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/21/2022,83,",,S",71,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/22/2022,,,72,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/23/2022,,,75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/24/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/25/2022,90,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/26/2022,89,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/27/2022,88,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/28/2022,86,",,S",74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/29/2022,,,72,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,11/30/2022,,,71,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/1/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/2/2022,89,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/3/2022,90,",,S",76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/4/2022,89,",,S",78,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/5/2022,,,76,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/6/2022,87,",,S",74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/7/2022,84,",,S",74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/8/2022,84,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/9/2022,77,",,S",67,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/10/2022,,,71,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/11/2022,,,72,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/12/2022,85,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/13/2022,,,73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/14/2022,86,",,S",74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/15/2022,88,",,S",72,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/16/2022,,,71,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/17/2022,,,73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/18/2022,88,",,S",,
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/19/2022,84,",,S",69,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/20/2022,,,74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/21/2022,86,",,S",73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/22/2022,85,",,S",73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/23/2022,85,",,S",72,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/24/2022,,,74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/25/2022,86,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/26/2022,,,75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/27/2022,87,",,S",75,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/28/2022,,,74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/29/2022,91,",,S",74,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/30/2022,,,73,",,S"
IN020040900,"MADRAS MINAMBAKKAM, IN",13,80.183,16,12/31/2022,,,72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/1/2022,,,40,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/2/2022,68,",,S",41,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/3/2022,,,42,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/4/2022,,,47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/5/2022,74,",,S",52,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/6/2022,,,53,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/7/2022,70,",,S",56,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/8/2022,69,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/9/2022,62,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/10/2022,,,,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/11/2022,65,",,S",44,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/12/2022,65,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/13/2022,65,",,S",42,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/14/2022,62,",,S",43,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/15/2022,60,",,S",43,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/16/2022,,,47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/17/2022,63,",,S",48,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/18/2022,61,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/19/2022,,,45,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/20/2022,,,50,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/21/2022,,,46,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/22/2022,67,",,S",53,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/23/2022,,,,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/24/2022,59,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/25/2022,59,",,S",43,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/26/2022,,,42,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/27/2022,,,43,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/28/2022,,,44,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/29/2022,,,42,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/30/2022,72,",,S",45,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,1/31/2022,72,",,S",44,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/1/2022,72,",,S",45,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/2/2022,69,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/3/2022,74,",,S",52,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/4/2022,,,,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/5/2022,,,44,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/6/2022,,,42,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/7/2022,,,48,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/8/2022,79,",,S",53,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/9/2022,79,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/10/2022,,,48,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/11/2022,73,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/12/2022,,,46,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/13/2022,,,45,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/14/2022,,,48,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/15/2022,81,",,S",49,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/16/2022,81,",,S",49,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/17/2022,,,50,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/18/2022,,,49,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/19/2022,83,",,S",51,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/20/2022,78,",,S",53,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/21/2022,,,,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/22/2022,,,,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/23/2022,81,",,S",59,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/24/2022,,,55,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/25/2022,,,54,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/26/2022,82,",,S",56,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/27/2022,,,54,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,2/28/2022,77,",,S",53,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/1/2022,78,",,S",49,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/2/2022,,,52,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/3/2022,,,57,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/4/2022,85,",,S",60,",,S"
